#EXPORTTYPE:                 ;ALL                                                                                                                        
#FILE:                       ;2023-07-03_NaNO3KNO3_ALassII_Hanke_100-300›C_10Kxmin-1_2Zyklen_N2-20-20_Al-pierced.ngb-sd7                                 
#FORMAT:                     ;NETZSCH5                                                                                                                   
#FTYPE:                      ;ASCII                                                                                                                      
#IDENTITY:                   ;2023-07-03                                                                                                                 
#DECIMAL:                    ;COMMA                                                                                                                      
#SEPARATOR:                  ;SEMICOLON                                                                                                                  
#MTYPE:                      ;DSC                                                                                                                        
#INSTRUMENT:                 ;NETZSCH DSC 204F1 Phoenix                                                                                                  
#PROJECT:                    ;                                                                                                                           
#DATE/TIME:                  ;03.07.2023 15:11:31 (UTC+2)                                                                                                
#CORR. FILE:                 ;                                                                                                                           
#TEMPCAL:                    ;26-04-2022 07:47                                                                                                           
#SENSITIVITY:                ;26-04-2022 07:40                                                                                                           
#LABORATORY:                 ;H221                                                                                                                       
#OPERATOR:                   ;AH                                                                                                                         
#REMARK:                     ;Teststand: ALass II / 03.07.2023 Jonas Tombrink / Probe nach Erstbe?llung / 50:50 mol% NaNO3:KNO3 / 45,7:54,3 wt% NaNO3:NO3
#SAMPLE:                     ;NaNO3KNO3                                                                                                                  
#SAMPLE MASS /mg:            ;10,719                                                                                                                     
#MATERIAL:                   ;NaNO3KNO3                                                                                                                  
#REFERENCE:                  ;-----                                                                                                                      
#REFERENCE MASS /mg:         ;0                                                                                                                          
#TYPE OF CRUCIBLE:           ;Standard Al 25 ‘l, pierced lid                                                                                             
#SAMPLE CRUCIBLE MASS /mg:   ;39,961                                                                                                                     
#REFERENCE CRUCIBLE MASS /mg:;39,497                                                                                                                     
#PURGE 2 MFC:                ;NITROGEN,250,0 ml/min                                                                                                      
#PROTECTIVE MFC:             ;NITROGEN,250,0 ml/min                                                                                                      
#M.RANGE /‘V:                ;5000                                                                                                                       
#TAU-R:                      ;---                                                                                                                        
#CORR. CODE:                 ;000                                                                                                                        
#EXO:                        ;-1                                                                                                                         
#RANGE:                      ;25›C....300›C/-10,0....10,0K/min                                                                                           
#SEGMENT:                    ;S1-4/4                                                                                                                     
#SEG. 1:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 2:                     ;300›C/10,0(K/min)/25›C                                                                                                     
#SEG. 3:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 4:                     ;300›C/10,0(K/min)/25›C                                                                                                     

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./›C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
233,65522; 75,86333;      0,21832;22,00000;22,00000;3,23940;3
233,67188; 75,86500;      0,21820;22,00000;22,00000;3,23934;3
233,68856; 75,86667;      0,21807;22,00000;22,00000;3,23929;3
233,70524; 75,86833;      0,21795;22,00000;22,00000;3,23924;3
233,72190; 75,87000;      0,21780;22,00000;21,00000;3,23919;3
233,73858; 75,87167;      0,21767;22,00000;22,00000;3,23913;3
233,75525; 75,87333;      0,21755;22,00000;21,00000;3,23908;3
233,77190; 75,87500;      0,21742;22,00000;21,00000;3,23903;3
233,78856; 75,87667;      0,21727;22,00000;22,00000;3,23898;3
233,80522; 75,87833;      0,21712;22,00000;21,00000;3,23892;3
233,82189; 75,88000;      0,21698;22,00000;22,00000;3,23887;3
233,83856; 75,88167;      0,21685;22,00000;21,00000;3,23882;3
233,85524; 75,88333;      0,21672;22,00000;21,00000;3,23877;3
233,87191; 75,88500;      0,21662;22,00000;22,00000;3,23871;3
233,88859; 75,88667;      0,21651;22,00000;21,00000;3,23866;3
233,90526; 75,88833;      0,21639;22,00000;22,00000;3,23861;3
233,92193; 75,89000;      0,21626;22,00000;22,00000;3,23856;3
233,93860; 75,89167;      0,21614;22,00000;22,00000;3,23850;3
233,95528; 75,89333;      0,21603;22,00000;22,00000;3,23845;3
233,97197; 75,89500;      0,21591;22,00000;21,00000;3,23840;3
233,98863; 75,89667;      0,21580;22,00000;21,00000;3,23835;3
234,00530; 75,89833;      0,21570;22,00000;22,00000;3,23830;3
234,02198; 75,90000;      0,21570;22,00000;22,00000;3,23824;3
234,03865; 75,90167;      0,21571;22,00000;22,00000;3,23819;3
234,05532; 75,90333;      0,21572;22,00000;21,00000;3,23814;3
234,07199; 75,90500;      0,21570;22,00000;21,00000;3,23809;3
234,08866; 75,90667;      0,21568;22,00000;22,00000;3,23803;3
234,10534; 75,90833;      0,21564;22,00000;21,00000;3,23798;3
234,12202; 75,91000;      0,21558;22,00000;22,00000;3,23793;3
234,13870; 75,91167;      0,21550;22,00000;21,00000;3,23788;3
234,15538; 75,91333;      0,21544;22,00000;21,00000;3,23782;3
234,17205; 75,91500;      0,21536;22,00000;22,00000;3,23777;3
234,18871; 75,91667;      0,21528;22,00000;21,00000;3,23772;3
234,20539; 75,91833;      0,21517;22,00000;21,00000;3,23767;3
234,22208; 75,92000;      0,21511;22,00000;21,00000;3,23761;3
234,23876; 75,92167;      0,21503;22,00000;21,00000;3,23756;3
234,25544; 75,92333;      0,21495;22,00000;22,00000;3,23751;3
234,27211; 75,92500;      0,21487;22,00000;22,00000;3,23746;3
234,28878; 75,92667;      0,21476;22,00000;22,00000;3,23740;3
234,30546; 75,92833;      0,21468;22,00000;22,00000;3,23735;3
234,32212; 75,93000;      0,21458;22,00000;21,00000;3,23730;3
234,33879; 75,93167;      0,21447;22,00000;22,00000;3,23725;3
234,35546; 75,93333;      0,21437;22,00000;21,00000;3,23719;3
234,37214; 75,93500;      0,21429;22,00000;22,00000;3,23714;3
234,38882; 75,93667;      0,21423;22,00000;22,00000;3,23709;3
234,40551; 75,93833;      0,21417;22,00000;22,00000;3,23704;3
234,42219; 75,94000;      0,21413;22,00000;22,00000;3,23699;3
234,43887; 75,94167;      0,21407;22,00000;22,00000;3,23693;3
234,45554; 75,94333;      0,21401;22,00000;22,00000;3,23688;3
234,47222; 75,94500;      0,21395;22,00000;22,00000;3,23683;3
234,48889; 75,94667;      0,21389;22,00000;21,00000;3,23678;3
234,50557; 75,94833;      0,21383;22,00000;22,00000;3,23672;3
234,52226; 75,95000;      0,21377;22,00000;21,00000;3,23667;3
234,53894; 75,95167;      0,21373;22,00000;22,00000;3,23662;3
234,55562; 75,95333;      0,21369;22,00000;22,00000;3,23657;3
234,57229; 75,95500;      0,21365;22,00000;22,00000;3,23651;3
234,58897; 75,95667;      0,21361;22,00000;22,00000;3,23646;3
234,60565; 75,95833;      0,21357;22,00000;21,00000;3,23641;3
234,62232; 75,96000;      0,21354;22,00000;21,00000;3,23636;3
234,63899; 75,96167;      0,21356;22,00000;21,00000;3,23630;3
234,65567; 75,96333;      0,21359;22,00000;22,00000;3,23625;3
234,67235; 75,96500;      0,21360;22,00000;22,00000;3,23620;3
234,68902; 75,96667;      0,21360;22,00000;22,00000;3,23615;3
234,70570; 75,96833;      0,21363;22,00000;21,00000;3,23609;3
234,72236; 75,97000;      0,21361;22,00000;22,00000;3,23604;3
234,73903; 75,97167;      0,21358;22,00000;21,00000;3,23599;3
234,75568; 75,97333;      0,21354;22,00000;21,00000;3,23594;3
234,77234; 75,97500;      0,21348;22,00000;21,00000;3,23589;3
234,78901; 75,97667;      0,21342;22,00000;21,00000;3,23583;3
234,80567; 75,97833;      0,21331;22,00000;22,00000;3,23578;3
234,82234; 75,98000;      0,21323;22,00000;22,00000;3,23573;3
234,83902; 75,98167;      0,21313;22,00000;21,00000;3,23568;3
234,85570; 75,98333;      0,21309;22,00000;21,00000;3,23562;3
234,87236; 75,98500;      0,21303;22,00000;22,00000;3,23557;3
234,88903; 75,98667;      0,21297;22,00000;22,00000;3,23552;3
234,90570; 75,98833;      0,21291;22,00000;22,00000;3,23547;3
234,92236; 75,99000;      0,21282;22,00000;21,00000;3,23541;3
234,93903; 75,99167;      0,21283;22,00000;22,00000;3,23536;3
234,95569; 75,99333;      0,21284;22,00000;21,00000;3,23531;3
234,97236; 75,99500;      0,21286;22,00000;22,00000;3,23526;3
234,98903; 75,99667;      0,21287;22,00000;22,00000;3,23520;3
235,00570; 75,99833;      0,21285;22,00000;21,00000;3,23515;3
235,02236; 76,00000;      0,21284;22,00000;21,00000;3,23510;3
235,03903; 76,00167;      0,21282;22,00000;21,00000;3,23505;3
235,05569; 76,00333;      0,21280;22,00000;21,00000;3,23499;3
235,07236; 76,00500;      0,21279;22,00000;21,00000;3,23494;3
235,08903; 76,00667;      0,21275;22,00000;21,00000;3,23489;3
235,10570; 76,00833;      0,21269;22,00000;22,00000;3,23484;3
235,12236; 76,01000;      0,21265;22,00000;21,00000;3,23479;3
235,13903; 76,01167;      0,21263;22,00000;21,00000;3,23473;3
235,15568; 76,01333;      0,21260;22,00000;21,00000;3,23468;3
235,17232; 76,01500;      0,21256;22,00000;21,00000;3,23463;3
235,18898; 76,01667;      0,21254;22,00000;21,00000;3,23458;3
235,20564; 76,01833;      0,21255;22,00000;22,00000;3,23452;3
235,22229; 76,02000;      0,21253;22,00000;21,00000;3,23447;3
235,23894; 76,02167;      0,21251;22,00000;22,00000;3,23442;3
235,25560; 76,02333;      0,21245;22,00000;21,00000;3,23437;3
235,27227; 76,02500;      0,21235;22,00000;22,00000;3,23431;3
235,28892; 76,02667;      0,21231;22,00000;21,00000;3,23426;3
235,30558; 76,02833;      0,21230;22,00000;21,00000;3,23421;3
235,32223; 76,03000;      0,21230;22,00000;22,00000;3,23416;3
235,33888; 76,03167;      0,21231;22,00000;22,00000;3,23410;3
235,35554; 76,03333;      0,21231;22,00000;22,00000;3,23405;3
235,37218; 76,03500;      0,21230;22,00000;22,00000;3,23400;3
235,38883; 76,03667;      0,21230;22,00000;21,00000;3,23395;3
235,40548; 76,03833;      0,21226;22,00000;22,00000;3,23390;3
235,42214; 76,04000;      0,21225;22,00000;22,00000;3,23384;3
235,43880; 76,04167;      0,21221;22,00000;22,00000;3,23379;3
235,45546; 76,04333;      0,21217;22,00000;22,00000;3,23374;3
235,47212; 76,04500;      0,21215;22,00000;22,00000;3,23369;3
235,48879; 76,04667;      0,21209;22,00000;22,00000;3,23363;3
235,50546; 76,04833;      0,21206;22,00000;22,00000;3,23358;3
235,52211; 76,05000;      0,21202;22,00000;22,00000;3,23353;3
235,53877; 76,05167;      0,21198;22,00000;22,00000;3,23348;3
235,55543; 76,05333;      0,21194;22,00000;22,00000;3,23342;3
235,57209; 76,05500;      0,21192;22,00000;21,00000;3,23337;3
235,58875; 76,05667;      0,21189;22,00000;21,00000;3,23332;3
235,60542; 76,05833;      0,21187;22,00000;21,00000;3,23327;3
235,62209; 76,06000;      0,21188;22,00000;21,00000;3,23322;3
235,63876; 76,06167;      0,21186;22,00000;21,00000;3,23316;3
235,65542; 76,06333;      0,21184;22,00000;21,00000;3,23311;3
235,67208; 76,06500;      0,21185;22,00000;21,00000;3,23306;3
235,68873; 76,06667;      0,21183;22,00000;22,00000;3,23301;3
235,70538; 76,06833;      0,21182;22,00000;22,00000;3,23295;3
235,72203; 76,07000;      0,21180;22,00000;22,00000;3,23290;3
235,73869; 76,07167;      0,21178;22,00000;22,00000;3,23285;3
235,75534; 76,07333;      0,21177;22,00000;22,00000;3,23280;3
235,77202; 76,07500;      0,21175;22,00000;22,00000;3,23274;3
235,78869; 76,07667;      0,21173;22,00000;22,00000;3,23269;3
235,80536; 76,07833;      0,21170;22,00000;21,00000;3,23264;3
235,82202; 76,08000;      0,21168;22,00000;21,00000;3,23259;3
235,83868; 76,08167;      0,21164;22,00000;21,00000;3,23253;3
235,85535; 76,08333;      0,21162;22,00000;22,00000;3,23248;3
235,87201; 76,08500;      0,21161;22,00000;22,00000;3,23243;3
235,88868; 76,08667;      0,21159;22,00000;22,00000;3,23238;3
235,90534; 76,08833;      0,21158;22,00000;22,00000;3,23233;3
235,92202; 76,09000;      0,21156;22,00000;22,00000;3,23227;3
235,93869; 76,09167;      0,21152;22,00000;22,00000;3,23222;3
235,95536; 76,09333;      0,21148;22,00000;22,00000;3,23217;3
235,97203; 76,09500;      0,21147;22,00000;22,00000;3,23212;3
235,98869; 76,09667;      0,21143;22,00000;22,00000;3,23206;3
236,00536; 76,09833;      0,21141;22,00000;22,00000;3,23201;3
236,02203; 76,10000;      0,21144;22,00000;22,00000;3,23196;3
236,03869; 76,10167;      0,21147;22,00000;21,00000;3,23191;3
236,05536; 76,10333;      0,21147;22,00000;22,00000;3,23185;3
236,07203; 76,10500;      0,21146;22,00000;21,00000;3,23180;3
236,08869; 76,10667;      0,21144;22,00000;21,00000;3,23175;3
236,10535; 76,10833;      0,21145;22,00000;22,00000;3,23170;3
236,12200; 76,11000;      0,21143;22,00000;22,00000;3,23164;3
236,13867; 76,11167;      0,21139;22,00000;22,00000;3,23159;3
236,15533; 76,11333;      0,21137;22,00000;22,00000;3,23154;3
236,17199; 76,11500;      0,21136;22,00000;21,00000;3,23149;3
236,18866; 76,11667;      0,21134;22,00000;21,00000;3,23143;3
236,20533; 76,11833;      0,21133;22,00000;22,00000;3,23138;3
236,22200; 76,12000;      0,21131;22,00000;22,00000;3,23133;3
236,23866; 76,12167;      0,21132;22,00000;22,00000;3,23128;3
236,25533; 76,12333;      0,21130;22,00000;22,00000;3,23123;3
236,27200; 76,12500;      0,21128;22,00000;22,00000;3,23117;3
236,28868; 76,12667;      0,21129;22,00000;22,00000;3,23112;3
236,30536; 76,12833;      0,21129;22,00000;21,00000;3,23107;3
236,32202; 76,13000;      0,21126;22,00000;22,00000;3,23102;3
236,33868; 76,13167;      0,21124;22,00000;21,00000;3,23096;3
236,35535; 76,13333;      0,21122;22,00000;22,00000;3,23091;3
236,37200; 76,13500;      0,21121;22,00000;22,00000;3,23086;3
236,38867; 76,13667;      0,21119;22,00000;22,00000;3,23081;3
236,40534; 76,13833;      0,21115;22,00000;21,00000;3,23075;3
236,42201; 76,14000;      0,21114;22,00000;21,00000;3,23070;3
236,43868; 76,14167;      0,21112;23,00000;22,00000;3,23065;3
236,45535; 76,14333;      0,21112;22,00000;21,00000;3,23060;3
236,47203; 76,14500;      0,21111;22,00000;21,00000;3,23054;3
236,48871; 76,14667;      0,21109;22,00000;22,00000;3,23049;3
236,50538; 76,14833;      0,21108;22,00000;22,00000;3,23044;3
236,52205; 76,15000;      0,21108;22,00000;22,00000;3,23039;3
236,53872; 76,15167;      0,21106;22,00000;22,00000;3,23034;3
236,55540; 76,15333;      0,21105;22,00000;21,00000;3,23028;3
236,57207; 76,15500;      0,21103;22,00000;21,00000;3,23023;3
236,58875; 76,15667;      0,21104;22,00000;21,00000;3,23018;3
236,60542; 76,15833;      0,21102;22,00000;22,00000;3,23013;3
236,62207; 76,16000;      0,21101;22,00000;21,00000;3,23007;3
236,63874; 76,16167;      0,21099;22,00000;22,00000;3,23002;3
236,65542; 76,16333;      0,21097;22,00000;22,00000;3,22997;3
236,67209; 76,16500;      0,21096;23,00000;22,00000;3,22992;3
236,68875; 76,16667;      0,21094;22,00000;21,00000;3,22986;3
236,70542; 76,16833;      0,21095;22,00000;21,00000;3,22981;3
236,72209; 76,17000;      0,21097;22,00000;22,00000;3,22976;3
236,73876; 76,17167;      0,21098;22,00000;22,00000;3,22971;3
236,75544; 76,17333;      0,21098;22,00000;22,00000;3,22965;3
236,77212; 76,17500;      0,21097;22,00000;22,00000;3,22960;3
236,78879; 76,17667;      0,21095;22,00000;22,00000;3,22955;3
236,80545; 76,17833;      0,21089;23,00000;22,00000;3,22950;3
236,82213; 76,18000;      0,21081;22,00000;22,00000;3,22945;3
236,83881; 76,18167;      0,21070;22,00000;22,00000;3,22939;3
236,85549; 76,18333;      0,21064;22,00000;22,00000;3,22934;3
236,87217; 76,18500;      0,21063;22,00000;22,00000;3,22929;3
236,88883; 76,18667;      0,21061;22,00000;21,00000;3,22924;3
236,90550; 76,18833;      0,21062;22,00000;21,00000;3,22918;3
236,92217; 76,19000;      0,21064;22,00000;21,00000;3,22913;3
236,93886; 76,19167;      0,21067;22,00000;21,00000;3,22908;3
236,95555; 76,19333;      0,21068;22,00000;21,00000;3,22903;3
236,97222; 76,19500;      0,21071;22,00000;21,00000;3,22897;3
236,98889; 76,19667;      0,21071;22,00000;21,00000;3,22892;3
237,00556; 76,19833;      0,21072;22,00000;21,00000;3,22887;3
237,02224; 76,20000;      0,21072;22,00000;22,00000;3,22882;3
237,03893; 76,20167;      0,21075;22,00000;22,00000;3,22876;3
237,05560; 76,20333;      0,21080;22,00000;22,00000;3,22871;3
237,07229; 76,20500;      0,21085;22,00000;21,00000;3,22866;3
237,08897; 76,20667;      0,21092;22,00000;21,00000;3,22861;3
237,10564; 76,20833;      0,21095;22,00000;21,00000;3,22855;3
237,12232; 76,21000;      0,21096;22,00000;21,00000;3,22850;3
237,13901; 76,21167;      0,21094;22,00000;21,00000;3,22845;3
237,15570; 76,21333;      0,21094;22,00000;21,00000;3,22840;3
237,17240; 76,21500;      0,21097;22,00000;21,00000;3,22834;3
237,18908; 76,21667;      0,21098;22,00000;22,00000;3,22829;3
237,20576; 76,21833;      0,21098;22,00000;21,00000;3,22824;3
237,22245; 76,22000;      0,21099;22,00000;22,00000;3,22819;3
237,23916; 76,22167;      0,21100;22,00000;21,00000;3,22814;3
237,25585; 76,22333;      0,21100;22,00000;22,00000;3,22808;3
237,27254; 76,22500;      0,21101;22,00000;22,00000;3,22803;3
237,28922; 76,22667;      0,21099;22,00000;22,00000;3,22798;3
237,30591; 76,22833;      0,21097;22,00000;21,00000;3,22793;3
237,32260; 76,23000;      0,21098;22,00000;22,00000;3,22787;3
237,33930; 76,23167;      0,21096;22,00000;22,00000;3,22782;3
237,35601; 76,23333;      0,21092;22,00000;22,00000;3,22777;3
237,37270; 76,23500;      0,21089;22,00000;22,00000;3,22772;3
237,38941; 76,23667;      0,21089;22,00000;21,00000;3,22766;3
237,40612; 76,23833;      0,21088;22,00000;22,00000;3,22761;3
237,42282; 76,24000;      0,21088;22,00000;21,00000;3,22756;3
237,43950; 76,24167;      0,21089;22,00000;22,00000;3,22751;3
237,45618; 76,24333;      0,21089;22,00000;22,00000;3,22745;3
237,47286; 76,24500;      0,21090;22,00000;22,00000;3,22740;3
237,48955; 76,24667;      0,21090;22,00000;22,00000;3,22735;3
237,50625; 76,24833;      0,21093;22,00000;22,00000;3,22730;3
237,52295; 76,25000;      0,21096;22,00000;22,00000;3,22724;3
237,53965; 76,25167;      0,21099;22,00000;22,00000;3,22719;3
237,55635; 76,25333;      0,21102;22,00000;22,00000;3,22714;3
237,57305; 76,25500;      0,21104;22,00000;21,00000;3,22709;3
237,58975; 76,25667;      0,21107;22,00000;21,00000;3,22703;3
237,60645; 76,25833;      0,21108;22,00000;21,00000;3,22698;3
237,62314; 76,26000;      0,21110;22,00000;21,00000;3,22693;3
237,63983; 76,26167;      0,21113;22,00000;22,00000;3,22688;3
237,65653; 76,26333;      0,21114;22,00000;22,00000;3,22682;3
237,67322; 76,26500;      0,21117;22,00000;22,00000;3,22677;3
237,68992; 76,26667;      0,21119;22,00000;22,00000;3,22672;3
237,70661; 76,26833;      0,21120;22,00000;21,00000;3,22667;3
237,72331; 76,27000;      0,21123;22,00000;21,00000;3,22661;3
237,74001; 76,27167;      0,21123;22,00000;21,00000;3,22656;3
237,75671; 76,27333;      0,21126;22,00000;22,00000;3,22651;3
237,77341; 76,27500;      0,21127;22,00000;22,00000;3,22646;3
237,79011; 76,27667;      0,21125;22,00000;22,00000;3,22640;3
237,80681; 76,27833;      0,21126;22,00000;22,00000;3,22635;3
237,82349; 76,28000;      0,21126;22,00000;21,00000;3,22630;3
237,84018; 76,28167;      0,21124;22,00000;21,00000;3,22625;3
237,85688; 76,28333;      0,21123;22,00000;21,00000;3,22620;3
237,87356; 76,28500;      0,21121;22,00000;21,00000;3,22614;3
237,89025; 76,28667;      0,21120;22,00000;21,00000;3,22609;3
237,90694; 76,28833;      0,21120;22,00000;21,00000;3,22604;3
237,92363; 76,29000;      0,21118;22,00000;21,00000;3,22599;3
237,94031; 76,29167;      0,21119;23,00000;22,00000;3,22593;3
237,95699; 76,29333;      0,21120;22,00000;21,00000;3,22588;3
237,97369; 76,29500;      0,21120;23,00000;21,00000;3,22583;3
237,99038; 76,29667;      0,21119;22,00000;22,00000;3,22578;3
238,00707; 76,29833;      0,21119;22,00000;21,00000;3,22572;3
238,02377; 76,30000;      0,21120;22,00000;22,00000;3,22567;3
238,04046; 76,30167;      0,21122;22,00000;21,00000;3,22562;3
238,05716; 76,30333;      0,21125;22,00000;21,00000;3,22557;3
238,07385; 76,30500;      0,21124;22,00000;21,00000;3,22551;3
238,09055; 76,30667;      0,21124;22,00000;22,00000;3,22546;3
238,10725; 76,30833;      0,21123;22,00000;22,00000;3,22541;3
238,12395; 76,31000;      0,21121;22,00000;22,00000;3,22536;3
238,14065; 76,31167;      0,21119;22,00000;22,00000;3,22530;3
238,15735; 76,31333;      0,21115;23,00000;21,00000;3,22525;3
238,17404; 76,31500;      0,21116;22,00000;21,00000;3,22520;3
238,19073; 76,31667;      0,21114;22,00000;22,00000;3,22515;3
238,20741; 76,31833;      0,21115;22,00000;22,00000;3,22509;3
238,22411; 76,32000;      0,21118;22,00000;22,00000;3,22504;3
238,24079; 76,32167;      0,21118;22,00000;21,00000;3,22499;3
238,25747; 76,32333;      0,21119;22,00000;22,00000;3,22494;3
238,27417; 76,32500;      0,21119;22,00000;22,00000;3,22488;3
238,29085; 76,32667;      0,21120;23,00000;22,00000;3,22483;3
238,30753; 76,32833;      0,21121;22,00000;22,00000;3,22478;3
238,32421; 76,33000;      0,21123;22,00000;21,00000;3,22473;3
238,34091; 76,33167;      0,21124;22,00000;22,00000;3,22467;3
238,35760; 76,33333;      0,21124;22,00000;22,00000;3,22462;3
238,37429; 76,33500;      0,21123;22,00000;22,00000;3,22457;3
238,39099; 76,33667;      0,21121;22,00000;21,00000;3,22452;3
238,40768; 76,33833;      0,21122;22,00000;21,00000;3,22447;3
238,42436; 76,34000;      0,21122;22,00000;21,00000;3,22441;3
238,44105; 76,34167;      0,21125;22,00000;22,00000;3,22436;3
238,45773; 76,34333;      0,21126;22,00000;22,00000;3,22431;3
238,47441; 76,34500;      0,21126;22,00000;22,00000;3,22426;3
238,49109; 76,34667;      0,21127;22,00000;21,00000;3,22420;3
238,50778; 76,34833;      0,21130;22,00000;21,00000;3,22415;3
238,52447; 76,35000;      0,21130;22,00000;21,00000;3,22410;3
238,54117; 76,35167;      0,21131;22,00000;22,00000;3,22405;3
238,55784; 76,35333;      0,21134;22,00000;22,00000;3,22399;3
238,57451; 76,35500;      0,21136;22,00000;22,00000;3,22394;3
238,59120; 76,35667;      0,21139;22,00000;22,00000;3,22389;3
238,60789; 76,35833;      0,21140;22,00000;21,00000;3,22384;3
238,62459; 76,36000;      0,21138;22,00000;21,00000;3,22378;3
238,64128; 76,36167;      0,21139;22,00000;22,00000;3,22373;3
238,65797; 76,36333;      0,21139;22,00000;22,00000;3,22368;3
238,67464; 76,36500;      0,21140;22,00000;22,00000;3,22363;3
238,69132; 76,36667;      0,21140;22,00000;21,00000;3,22357;3
238,70801; 76,36833;      0,21139;22,00000;22,00000;3,22352;3
238,72470; 76,37000;      0,21139;22,00000;22,00000;3,22347;3
238,74139; 76,37167;      0,21140;22,00000;22,00000;3,22342;3
238,75808; 76,37333;      0,21143;22,00000;22,00000;3,22336;3
238,77477; 76,37500;      0,21141;22,00000;21,00000;3,22331;3
238,79146; 76,37667;      0,21142;22,00000;21,00000;3,22326;3
238,80816; 76,37833;      0,21140;22,00000;21,00000;3,22321;3
238,82486; 76,38000;      0,21138;22,00000;21,00000;3,22315;3
238,84155; 76,38167;      0,21137;22,00000;21,00000;3,22310;3
238,85824; 76,38333;      0,21135;22,00000;22,00000;3,22305;3
238,87493; 76,38500;      0,21133;23,00000;21,00000;3,22300;3
238,89161; 76,38667;      0,21132;22,00000;21,00000;3,22295;3
238,90831; 76,38833;      0,21130;22,00000;21,00000;3,22289;3
238,92501; 76,39000;      0,21128;22,00000;22,00000;3,22284;3
238,94169; 76,39167;      0,21129;22,00000;21,00000;3,22279;3
238,95837; 76,39333;      0,21130;22,00000;21,00000;3,22274;3
238,97506; 76,39500;      0,21128;22,00000;22,00000;3,22268;3
238,99175; 76,39667;      0,21128;22,00000;21,00000;3,22263;3
239,00844; 76,39833;      0,21129;22,00000;21,00000;3,22258;3
239,02512; 76,40000;      0,21127;22,00000;21,00000;3,22253;3
239,04180; 76,40167;      0,21128;22,00000;20,00000;3,22247;3
239,05846; 76,40333;      0,21129;22,00000;21,00000;3,22242;3
239,07514; 76,40500;      0,21129;22,00000;21,00000;3,22237;3
239,09183; 76,40667;      0,21132;22,00000;21,00000;3,22232;3
239,10851; 76,40833;      0,21132;22,00000;22,00000;3,22226;3
239,12519; 76,41000;      0,21133;22,00000;22,00000;3,22221;3
239,14187; 76,41167;      0,21136;22,00000;22,00000;3,22216;3
239,15854; 76,41333;      0,21136;22,00000;22,00000;3,22211;3
239,17521; 76,41500;      0,21139;22,00000;22,00000;3,22205;3
239,19188; 76,41667;      0,21140;22,00000;22,00000;3,22200;3
239,20858; 76,41833;      0,21140;22,00000;22,00000;3,22195;3
239,22527; 76,42000;      0,21141;22,00000;22,00000;3,22190;3
239,24196; 76,42167;      0,21141;22,00000;21,00000;3,22185;3
239,25864; 76,42333;      0,21142;22,00000;21,00000;3,22179;3
239,27531; 76,42500;      0,21143;22,00000;21,00000;3,22174;3
239,29198; 76,42667;      0,21141;22,00000;21,00000;3,22169;3
239,30864; 76,42833;      0,21142;22,00000;22,00000;3,22164;3
239,32531; 76,43000;      0,21140;22,00000;22,00000;3,22158;3
239,34200; 76,43167;      0,21140;22,00000;21,00000;3,22153;3
239,35868; 76,43333;      0,21139;22,00000;22,00000;3,22148;3
239,37535; 76,43500;      0,21137;22,00000;21,00000;3,22143;3
239,39202; 76,43667;      0,21136;22,00000;21,00000;3,22137;3
239,40869; 76,43833;      0,21136;22,00000;21,00000;3,22132;3
239,42536; 76,44000;      0,21137;22,00000;21,00000;3,22127;3
239,44204; 76,44167;      0,21137;22,00000;21,00000;3,22122;3
239,45871; 76,44333;      0,21136;22,00000;22,00000;3,22116;3
239,47539; 76,44500;      0,21134;22,00000;22,00000;3,22111;3
239,49207; 76,44667;      0,21132;22,00000;22,00000;3,22106;3
239,50873; 76,44833;      0,21131;22,00000;22,00000;3,22101;3
239,52539; 76,45000;      0,21129;22,00000;21,00000;3,22096;3
239,54206; 76,45167;      0,21130;22,00000;22,00000;3,22090;3
239,55874; 76,45333;      0,21128;23,00000;21,00000;3,22085;3
239,57541; 76,45500;      0,21126;22,00000;22,00000;3,22080;3
239,59209; 76,45667;      0,21125;22,00000;21,00000;3,22075;3
239,60876; 76,45833;      0,21125;22,00000;22,00000;3,22069;3
239,62542; 76,46000;      0,21124;22,00000;21,00000;3,22064;3
239,64207; 76,46167;      0,21122;23,00000;21,00000;3,22059;3
239,65872; 76,46333;      0,21123;22,00000;21,00000;3,22054;3
239,67538; 76,46500;      0,21121;22,00000;22,00000;3,22048;3
239,69206; 76,46667;      0,21119;22,00000;21,00000;3,22043;3
239,70874; 76,46833;      0,21118;22,00000;21,00000;3,22038;3
239,72541; 76,47000;      0,21116;22,00000;21,00000;3,22033;3
239,74207; 76,47167;      0,21112;22,00000;21,00000;3,22028;3
239,75872; 76,47333;      0,21111;22,00000;21,00000;3,22022;3
239,77537; 76,47500;      0,21109;22,00000;22,00000;3,22017;3
239,79203; 76,47667;      0,21107;22,00000;21,00000;3,22012;3
239,80868; 76,47833;      0,21106;22,00000;21,00000;3,22007;3
239,82534; 76,48000;      0,21104;22,00000;22,00000;3,22001;3
